Restaurant Name,Overall Rating,Number of Reviews,Food Type,Review Rating,Review Date,Review Content
Penang Seafood Restaurant,4,14,"Malaysian, Seafood",4,15-Jun-16,Excellent spread of Malaysian classics as well as more novel dishes. You can choose to have a banquet of 10 dishes or simple noodle dishes which are no less delicious and satisfactory :-) we always order the Lala Hokkien Mee!
Penang Seafood Restaurant,4,14,"Malaysian, Seafood",4,30-Sep-12,"Somehow I feel that Penang food cannot be totally replicated outside of Penang, but that being said this place comes really close to the real thing.  When I come here I don't really go for the zi char because zi char isn't something that's unique to Penang alone. What I go for are three dishes - the char koay teow, Penang laksa and the Penang Hokkien Mee. The char koay teow comes close to Penang-style ones but the noodles they use are slightly thinner compared to those you can find in Penang but taste wise is pretty similar.  The Penang laksa here has a thick assam gravy which is a bit different from those in Penang, In fact, Penang laksa is a bit more watery and soupy. So slightly different in style.  The Hokkien Mee (or prawn noodle) is pretty good and tastes the same as those you can find in Penang. Really spicy too, no need to add more chilli into this one."
Penang Seafood Restaurant,4,14,"Malaysian, Seafood",4,24-Jul-17,"Solid and inexpensive.... Always a long line, which is a good sign, so you may want to show early"
Penang Seafood Restaurant,4,14,"Malaysian, Seafood",5,2-Sep-17,"Authentic, tasty local Singaporean favorites such as Assam fish head, fried hokkien mee (noodles) with real clams, braised tofu with broccoli and mushrooms, etc. I truly satisfied my local food craving! Try to make a reservation to avoid long queues!"
Penang Seafood Restaurant,4,14,"Malaysian, Seafood",3,13-Aug-12,This is a zi char place that specializes in Penang food - the Penang Assam Laksa and Char Kway Teow is quite famous if you like that sort of thing. I personally loved the cereal chicken which is served in a nice creamy sauce and crispy oats. YUM. Overall the food is quite good and homey which is great for a zi char place.  I also like the that the location is really close to Aljunied MRT station. For drivers there's a little open-air carpark there but you might need to wait a bit for lots to turn up.
Penang Seafood Restaurant,4,14,"Malaysian, Seafood",4,10-Dec-16,"This is the place for Panang laksa. As good as Penang? To be fair, it gets close. I've had it 2-3 times. Good stuff."
Penang Seafood Restaurant,4,14,"Malaysian, Seafood",4,18-May-13,"Open late and it's practically just outside of Aljunied MRT - big pluses for a tourist like me. Oh, and the fact that the food taste awesome doesn't hurt either. My friend insisted to take me here because he said it serves the best fried bee hoon that he's ever tasted in Singapore - seeing that he has lived for a while there and always eat out, I felt that I should just give it a try and boy, how I'm glad to try. The bee hoon is great, as well as the cereal prawn, kangkong belacan, and other dishes. There are 3 sizes for the dishes: small, medium, large - which the waiters can suggest depending on how big your party is. If you think you're not gonna eat much, just order the next smaller portion to what he suggested."
Penang Seafood Restaurant,4,14,"Malaysian, Seafood",4,17-May-15,"My Malaysian friends recommended that I try this place, saying that the food is as good as the ones you get in Penang. I have only been to Penang once so I headed over with open expectations. Tried their char koey teow and lala hokkien mee. Can't really say it's authentic Penang flavour but it certainly was the best I've had in Singapore. The koay teow they used is thin and light in colour but extremely tasty. Their salted egg sotong is also very good. Highly recommend this place; cheap good food!"
Isle Eating House,,,,4,28-Dec-14,"Hidden on the second floor of Park Lane Shopping Mall is Isle Eating House, a simple coffee shop located in the heart of Dhoby Ghaut.  Not always common, but self-service curry gravy. For those like me who love a ton of curry gravy on their rice, this is perfect. 50 calories per scoop of curry gravy does deter me from flooding my rice with curry gravy.  A great mix of meat and vegetables! Anything you could possibly want.  For $6.90 you can get two plates of rice for two people! You could probably only afford a plate of Indonesian mixed food rice at the Plaza Sing Food Court just a 5 minute walk away.   I love my potatos and I usually get some form of potatos from any chai peng (mixed veg rice) stall and this tasted pretty good. The potato slices were pan fried first, before getting cooked, as you can see the charring of each potato slice and some even tasted crispy. The omelette egg was decent, not too salt and they were generous with the serving of the omelette. I enjoyed munching on the omelette that was drowned in curry gravy. The chicken pieces were okay, tasted like the normal fried chicken you get from a chai peng stall. But for $3.50, I felt it was reasonably priced for a meal in the city area.  Finding Teh-O, Kopi-O for 90 cents and Teh, Kopi for $1, is very reasonably priced in the city area!  Specials for just $2  For $2, what meal can you get in the Dhoby Ghaut area? At Isle eating house, you can either get 2 crispy roti prata or fried carrot cake!  Definitely my choice of cheap eats if I'm near Peace Centre, or before I head to Teo Heng at Hotel Rendezvous."
Isle Eating House,,,,5,10-Jun-15,"This humble eating house is on the second level of Parklane Shopping Mall, a rather rundown place that reminds you of what malls were like in the 80s and earlier part of the 90s. There're also dodgy looking shops like massage and spa parlors, KTV lounges, money lenders, a ""photon energy waves"" ""health"" supply shop, a suspiciously darkly lit LAN gaming shop and plenty of empty units.  However as we know, the only thing ambience guarantees you is high prices. Well okay the air conditioning here is quite anemic, but you don't linger in this kind of place anyway.  I took a walk around this shopping centre at lunch time and this was the most popular of the eating houses in the building so I decided to try it.  There're several stalls in this unit; so far I've patronised the economy rice and fried rice stalls.  Economy rice: I got a plate of rice with 2 meat items and 2 vegetable items for $4.30, which is a price that's hard to match in town.  The ""rendang"" chicken was a generic curry sauce and didn't look or taste like rendang (which is closer to a dry paste coating the meat). There was a bit too much chicken skin but happily not too much potato - many places put a lot of potato in their curries to cut costs.  The curry pork was great, having a stronger spice blend and a thicker sauce which went well with pork, which is a somewhat heavier meat than chicken. Again there wasn't much potato which was good.  Large fried tofu cubes in a Thai-ish chili sauce was pretty tasty, though the tofu was a bit dry. Despite not being freshly fried it still retained some of its crunch, and the sauce was more complex than the usual ""Thai"" chili sauces which taste like they come from out of a bottle. The tofu cubes were also crinkly on the outside and firm on the inside (most places use a smoother type of tofu), and the texture was pleasing (most places do it very smooth).  The Chinese spinach with ikan bilis was alright - not overcooked as some do it though I've had better.  The curry sauce I opted to have spooned over my rice struck a good balance - it didn't overpower the taste of the other dishes, while adding welcome flavour to the plain rice.  This is definitely one of the better cai pngs (economy rice) I've had.  Fried rice: It was okay.  Ingredients wise it was quite generous, with small pieces of meat, crab stick, chinese sausage and even some small prawns generously scattered. There were even a few medium sized pieces of roast pork.  Sadly there wasn't enough wok hei (wok flavour) - maybe the fire isn't big enough."
Isle Eating House,,,,5,23-Sep-15,"What could possibly lead people to queue a swimming pool's length for econ rice?  Value is probably it. Not many places in the area - at least this side of the highway - allow you to eat for $2-4 and walk away full. Juices for $2 is 50% better than anybody else. $1 tea sure beats any other option in the area, including the Peace Centre food court.  The food is quite good for an econ rice stand. The CKT had decent wok hei and more importantly bits of Chinese sausage unfortunately missing from many other food courts' versions. Mee goreng and mee rebus seemed to be particularly popular, but econ rice is the star of this tiny food court.  Despite the massive queue at lunchtime, seating is relatively easy. Unlike, say, Food Republic at PS after its renovation (more space, less chairs, much chope).  One day this mall is going to get ""renovated"" and it will be back to overpaying for claypot chicken and BKT, but for now I'm enjoying it weekly."
Eat 3 Bowls,4,1,Taiwanese,4,23-Jun-22,The Taiwanese chicken rice is really good and much more different from what you would have tried. The service was quick as well. So I enjoyed my time there.
Chef Kang's Noodle House,5,3,Noodles,5,14-Jan-20,"This wanton mee inspires me to dabble in noodles.  Amazing char siew, perfect al dente noodles. The only drawback was that the sauces aren't as complementary and felt awkward. The char siew is charred right - do let them know if you prefer fatty or leaner meat (I prefer fatty)  The soup broth is rich and amazing. However, I do feel msg in it. If you are in Singapore go try it!!!"
Chef Kang's Noodle House,5,3,Noodles,5,7-Aug-21,Hidden in a commercial building canteen but the Wantan noodle and char Siew are excellent!
Chef Kang's Noodle House,5,3,Noodles,5,13-Apr-19,A cut above the rest. For one the soup!! Obviously the Chef has got knowledge on soup so it is the milky kind not one of those clear soup. The Wonton OMG - fresh shrimp and succulent. The noodle is wee bit al dente but works with a rather charred cha siew. All in all a happy foodie for a Saturday morning. Time for coffee!!
Zazz Pizza,4.8,6,"Pizza, Italian",4,23-Jul-22,"Quite disappointed as we took 15 min taxi expecting a five star experience as it was rated. The food is just soso, not as fresh. The biggest eye-catching point is the the real fire oven. Pizza is ok in flavor, ingredients and combination is a bit unusual. I can see the intention to create a SEA + Italian fusion. Sorry, there needs to be more flavor sensitivity and depth to the culinary skills."
Zazz Pizza,4.8,6,"Pizza, Italian",5,18-Apr-20,This is the best pizza place in SG. No doubt about it.  My daughter grew up on cheese pizza since kindergarten and she gives Zazz pizza a perfect 10.  Their delivery service is excellent and the food taste as good as it was in the restaurant.  Highly recommend the pasta and salad.  I miss having a beer and pizza there!
Zazz Pizza,4.8,6,"Pizza, Italian",5,18-Oct-19,"Visiting from The States and had to have some pizza. Wood fire baked pizza with a very large menu over fifty pages of pasta, bruschetta, pizza and other things. Tried the meat lovers which was great. Toppings were good crust was nice and crispy. Also had the Crab pizza which was described as very well done. Slightly undercooked center but it did have an egg in the center which might have added to that. And also for tourist they have free WiFi which is nice and they are very friendly and helpful."
Zazz Pizza,4.8,6,"Pizza, Italian",5,6-Feb-19,"Great pizza coming out of a wood fired oven. Nicely air conditioned too! We had a Quattro Stagioni and it was great. Keen to come back and try their desserts. Quick service, immaculate cutlery, friendly staff."
Zazz Pizza,4.8,6,"Pizza, Italian",5,24-Dec-19,"We are from the US and have eaten a lot of pizza, both at home and abroad. This pizza is absolutely outstanding -- the sauce, the cheese, and the crust. It's a small, unassuming place with only a few tables inside and many more outside. The staff was very friendly. We highly recommend it!"
Zazz Pizza,4.8,6,"Pizza, Italian",5,8-Aug-19,"I'm from New York and I have had my fair share of pizza and can say that this pizza is really good. Cooked in a brick oven with fresh ingredients, fresh dough with many different types of pizzas to choose from. I got the ribeye one and it was halal too, meat was freshly cooked and cooked well. Customer service was very good. Will probably come back here before I head back to the US. Oh, and the owner helped with paying for parking when I was there that's another plus. Overall I'm happy with my experience."
Haikee Brothers,5,1,Singaporean,5,19-Nov-18,"You need to try the signature soy chicken dishes. The soy chicken is tender and tasty. You have to try with either noodle or rice. I loved the soy sauce lor Mee as you can see from the photos! Very tasty dish, not dry but enough sauce to coat the noodles served with crispy roast pork ! The Haikee Brother meal deal is value for money as you get two serves of the soy chicken and rice, share a soup and two drinks. The century egg congee with bbq char siew was generous with the century egg. A huge bowl for sharing with others. A great place for a meal, reasonable in price."
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",4,16-Dec-23,We stumbled upon this xiao long bao stall in the Chinatown complex hawker center and had to grab a set after seeing a decent sized line waiting to order. The service is fast and line moves quickly so before we knew it we got our order of 5 xlbs. They were full of soup and piping hot. The soup was great - I just wish it was a tad bit sweeter for my liking but I was definitely impressed by the quality for a hawker stall.
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",5,7-Jun-24,"There was a sizable line waiting to place an order when we happened along this xiao long bao stand in the Chinatown complex hawker area, so we had to get a set. Our order of five pounds arrived before we realized it since the line moves rapidly and the service is quick. They were steaming hot and stuffed with soup. Although I would have preferred it to be somewhat sweeter, the soup was excellent and what you think about this thing special https://buyozempiconlinemexico.org/product/ozempic-semaglutide/"
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",5,29-Jan-23,"I was kind of skeptical but after seeing the really long line, we all knew we had to try at least one soup dumpling. For one order, you get 5 XLBs for a little less than $6 USD, which is considerably cheaper than Din Tai Fung back home. Orders come with a sauce cup with black vinegar and ginger, a staple with XLBs.  The skin was thin, cooked perfectly, and every bite had a burst of savory soup. Each order is really meant for one person just because of the odd amount of dumplings. But if you share with someone, you'll definitely have room to try other stalls. We also tried their chili oil wontons and they were spicier than what I'm used to.  Long lines usually mean good food and Zhong Guo La Mian Xiao Long Bao didn't disappoint! Have one person wait in line with everyone's order while the rest look for tables or get more food. And don't forget to bus your own table!"
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",5,8-Feb-23,"We had to try this place during our trip because who doesn't love XLB? Luckily since we had a big group, we were able to split up to grab food for each other from different stalls to cut down on time spent waiting in lines. The line for this place must have been poppin because I feel like our friend who waited in this line for us was gone for at least half an hour!  The skins were the perfect thickness to avoid overwhelming the texture but also prevent any ripping when picked up. Each XLB had just the right amount of soup and was delicious when paired with the usual vinegar and ginger as a dipping sauce.  Well worth the wait for any fellow XLB lovers!"
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",5,1-Jul-22,"The best xiao long bao I've ever had! Hawker is located inside the Chaintown complex.  Expect to wait 10-20min in line to get your food, but then it comes out immediately! The family who owns it is very sweet, and you can tell they're one of the most popular in the complex.  Order the xiao long bao and sezchuan wontons for sure!! Put some ginger and vinegar in the sauce dish and you're ready to go."
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",5,29-Jan-23,Had xiao long bao and it was prepared well. I loved the pickled ginger that they have.
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",5,27-Jan-24,Dim Sum and dim sum more! Divine soup dumpling in authentic atmosphere. A must visit whilst in Singapore.
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",4,14-Dec-19,"I walked into the Smith Street Chinatown food court fully expecting the highlight to be the globally acclaimed Hawker Chan, so you can imagine my surprise when I found they were bested by neighbor Zhong Guo La Mian and their Spicy Wontons.  Star 1: How were the service and atmosphere?  Like Hawker Chan, there's almost always a line in front of Zhong Guo La Mian, but I was pleased to find on a Saturday lunch hour that the wait was less than twenty minutes. Once you're up front, your order comes out in no more than five minutes. Star.  Star 2: How were the portions relative to the cost?  $5 SGD for ten Spicy Szechuan Wontons might have felt a bit more expensive than some of the other stalls, but this was at the end of the day a screaming deal given these are made fresh to order essentially right in front of you. Star.  Stars 3 and 4: How was the food?  These spicy wontons were excellent, and my only regret was that I didn't also order the XLB. You had great filler encased in a smooth skin that really lapped up the spicy chili oil. Single Star.  Star 5: Would you be excited to go back?  Definitely. Star."
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",2,8-Jun-18,"Food: 2.5/5.0 Service: 2.0/5.0 Value: 3.0/5.0 Decor: 1.5/5.0 Overall: 2.5/5.0  Everyone wants to be a hipster, and that means taking really mediocre food in dingy stalls and talking it up like it's some gift from above. Lets get real, these are at best decent XLB for a hawker stall, but even trying to compare these to DTF is absolute fake news. The non-XLB items are completely mediocre (read: ugh). Pass."
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",5,3-Mar-15,"Kreta Ayer market is just a labyrinth on the second floor, chocked full of food gems to be discovered. One such example, Zhong Guo La Mian Xiao Long Bao.  As in the namesake, you should get an order of the xiao long baos. At 10 for $5, they're a good deal, and while a little less refined than the ones from Din Tai Fung, these feel more homely and very satisfying. The soup dumplings are really juicy and the broth has good flavor.  They often make the dumplings to order so there might a be a little wait as they prepare the dumplings and place them right into the steamer. It's totally worth it though."
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",4,23-Jul-17,In terms of hawker xlb this would be one of the good ones. I still think the soup should be more oily and sticky. The skin is correct. I suppose so far din tai fung will be the most authentic although a bit " too clean" in flavor. For the price I think you get your money's worth. 6 for 10.
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",5,23-May-13,"I cheer for the underdogs. Well, 99% of the time...only because 1% seriously should stay that way.  I typically spit at the favored ones. Well, nearly 99% of the time because they tend to get over-hyped to the point that making small mistakes become so unforgivable. After all, the endless banter causes your brain to think they are PERFECT because of how they are marketed right?  This probably explains my utter distaste towards Din Tai Feng (especially the two overcrowded spots in LA that supposedly has the best dumplings in the freaking area). Don't get me wrong, they are decent. Quite good at best...but nothing mind-blowing. So when people keep saying that Din Tai Feng is the ONLY to-go spot for GOOD dumplings...bile begins to form in my mouth.  Fast-forward to Zhong Guo La Mian Xiao Long Bao...you'll find two very friendly and hardworking PRCs (wanted to say Chinese guys but changed it PRC to purposely address the current stereotype and say these guys are freaking AWESOME; they should be culinary ambassadors) kneading dough and forming Xiao Long Baos (hereafter, XLBs) one after the other with their magical fingers. They don't even need to boast awesomeness and screw themselves up with a swollen reputation because witnessing them furiously at work to keep up with the line is enough indication that they ARE.  Now one of two main reasons for visiting Chinatown Complex (the other being the Good Beer Company) and having their XLB on several occasions after Cindy Q. introduced it to our little gathering, I can safely say that $5 for 10 XLBs that taste great and pairs well with strong beers...is ""Woohoo! As good as it gets!""  /Definitely-recommend  NOTE: I've had it 5 times so far (20-30 each time) and the best time is usually dinner after a long line. Why? I went at lunch and my 20 XLBs came from the chiller and the dough was a bit dry and chewy compared to the ones I've had during dinner where it goes straight to the steamer freshly made.  Yelp 100: 36/100"
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",5,24-May-16,Xiao Long Bao in my opinion better than Din Tai Fung and cheaper. 10 for $5.50. The xlb are tasty and soupy. Made fresh in front of you and served steaming hot :) I appreciate the simplicity of the ingredients yet the complexity of the flavors. Such a simple dish but so tasty. I'll definitely be back.  Others were also ordering the Szechuan dumplings or wonton which looked really good too.
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",4,28-Feb-17,"Wildly delicious and exceptionally convenient - XLBs will be the end of me.  I will move into the Chinatown Complex and find refuge with Zhong Guo La Mian Xiao Long Bao.  There is something uniquely satisfying about eating dumplings prepared before your eyes. It's nostalgic....a taste of innocence. One bite and they'll have you. They'll own your time and your wallet.  While I am reluctant to admit this kind of uncouth behavior, I can devour 30 dumplings in one sitting! ;-)"
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",4,12-Mar-17,"All-in-all, Din Tai Fung still wins in my opinion, as I prefer the flavor of the DTF xiao long bao filling. The skin here was somewhat inconsistent, and if you weren't very delicate and careful, it would break, letting the soup leak out. Everything is clearly handmade fresh here though; you can see them hard at work in the hawker stall kitchen, making each dumpling one by one and steaming the baskets. Of course these are not as aesthetically pleasing as DTF, but if you're looking for soupy dumplings at an affordable price then this is the place for you.  We also ordered one bowl of beef noodle soup, one plate of pan-fried dumpling, one plate of boiled dumplings, and one plate of szechuan spicy wonton. For a group of six, the total was just S$7pp! The beef noodle soup was very delicious, and I'd definitely order that on its own again. The pan-fried and boiled dumplings were excellent as well. The pan-fried is probably more unique and requires more effort to cook (also more unhealthy). The szechuan wonton is a unique flavor of vinegar and spicy oil, and it's not for everyone. It might be an acquired taste, but none of us foreigners were really a big fan of the szechuan spiciness with vinegar."
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",4,26-Dec-15,"It's not bad. But I dont think it's gonna win any awards soon. I ordered the szechuan spicy noodles and pan fried dumplings.  You cant order half portion for the dumplings. So it's all or nothing. The dumplings are good, but I've had better. But for hawker centre standards.. 7/10.  The noodles has a peanut sauce base, but it was lacking in dimensions. About 6/10 not a big fan, but it was decent.  I was just too lazy to queue for the other award winning stalls.... I'll come back to try their xiao long bao next time"
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",5,16-Jul-17,Best XLB in #Singapore is found at Zhong Guo La Mian Xiao Long Bao in Chinatown. #1 the steamed mini buns... basically pork dumplings but the fat from pork melts out of the meat into the bun and is kinda soupy in the buns... OH MY GOD! So good!!!!!!! #illeatforyou #XLB
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",5,31-May-17,"The only place I've ever tried XLB was at Din Tai Fung in Seattle. Even though others love it, I never thought it was that good and just assumed XLB was supposed to be that way. My views on XLB changed after going to Zhong Guo La Mian. For about $4.50 USD you get 10 amazingly juicy and perfectly steamed XLB that packs so much amazing flavor that you'll crave for months. If I can find a way back to Singapore, this spot is a must stop."
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",4,2-Jan-16,"This place does different types of dumplings and some noodles as well. I sampled the dumplings and they are pretty decent, not that they are amazing in any way but the pan-fried dumplings are good and 10 for 5.5 SGD is a good deal.  The line was not long when I was there but there was a constant flow of people going here and for the price it would be a place I could consider returning to."
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",5,18-Apr-13,"$5 for 10, whether it be xiao long bao, guo tie, boiled dumplings or steamed ones.  I was meeting Jireh H and Amanda L for a drink at Good Beer Company. I was early and craving dumplings, decided to walkabout to survey the offerings. Started seeing many tables had big bamboo steamers on them. Finally found the dumpling shop run by 2 cheery China guys.  I started with an order of boiled dumplings. Once the others took a taste, they started really getting into it. We ended up ordering a few more lots of xiao long baos and an order of guo tie.  The xiao long bao has a certain sweetness to it, I think it's Chinese wine. These and the pot stickers (guo tie) seemed to be the most popular ones when we were waiting for our orders. I prefer the xiao long bao and boiled dumplings to the pot stickers as I find the stickers a bit heavy because of the oil from frying. The dumplings are already quite resplendent with meat juices inside. People were ordering dumplings to takeaway in multiple boxes.  I give 5 stars not because these are the best I've ever had but they are very yummy with a bit of a unique taste and well worth the price. There's also not much of a wait despite them being made up on the spot. You can see the guys rolling the dough and filling them while waiting..free entertainment!"
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",4,31-Jul-16,"Good, solid xlb that can satisfy any craving with the additional delight of having paid just $5.50 for 10 dumplings!! Found this on Yelp and no regrets about trying it.  I'm a huge xlb fan - used to go to the crystal jade steamboat and xlb buffet for both the steamboat AND the free flow xlb! & I've just returned from Taipei where I tried the original Din Tai Fung.  My conclusion: this is comparable with DTF quality xlb in Singapore, for a better price point. The skin is paper-thin without being overly soft or breakable, and the soup folded inside the dumplings is tasty and steaming hot. We thought that the filling is more generous than DTF or other places in general (and the dumpling are similar sized), and similar-tasting. The dumplings are also made-to-order, which means you have to line up for a longer time as you wait for it to steam (or pan fry if you order guo tie) but so very worth it.  Obviously it's in a hawker center so the atmosphere is nothing special to speak of, but it's great for a no-frills meal. It makes me sad to think that something so simple and so good and so cheap can't be found easily in the US :(  P.S I gotta try this Good Beer Company everyone's mentioning :p  P.P.S. The store is #02-135 for those struggling to find it as I did: it's near the edge of the complex! And across from Hong Kong Soy Sauce Chicken store of Michelin fame."
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",4,24-Jan-16,"I have eaten at this establishment a few times now and usually I just walk up to the counter and order a batch of freshly made xiao long baos, but today was a good 10 minutes wait. Not that I'm complaining, it was totally worth it! The wait actually allowed me to watch how the guy makes his tasty little packets of love. So I'm not a big fan of xlb that are very soupy - I know, I know, don't lynch me! - it's just my preference (and don't get me started on those tang baos). But don't get me wrong, the meat filling isn't dry by any means. I find them to be full of balanced flavor between pork and flour skin. For a little variety try them in different combination of sauces (soy or vinegar only, and mixed) and with/without ginger. Try with ketchup ... ok, just kidding. The other nice thing is the reasonable price of $5.50/10 pieces, come on. Great taste for a great price, go give this place a try."
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",5,6-Oct-19,Been to this restaurant three times now and love the food. It's located in the lively Smith Street of Chinatown.
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",5,27-Jan-16,"We had to come here twice because the first time, they weren't open. It was 3pm so make sure to not come then. The second time we came at 515pm and they were open for business. I ordered the XLB and spicy pork dumplings. Both were super delicious. The couple owners were so nice and helpful too. They made me feel very welcomed at their food stand."
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",5,14-Jan-16,"Thank you Yelp for helping me find this place, as trying to locate a stall inside the overwhelming Chinatown Complex hawker center can be a daunting task. This place does not disappoint. I had 10 steamed XLB which costed me $5.50 SGD ($3.82 USD). As I slurped each of the delicate and succulent XLBs, I was pleasantly surprised to find that the broth has a sweet umami flavor. The skin was tender but strong enough to keep all the fillings in without breaking when I picked up the XLBs with my chopsticks. Many reviewers have compared this place's dumpling to DTF - an unfair comparison given that DTF is a huge global franchise. In my opinion, this place is way better than DTF. I would not hesitate to come back again and again."
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",1,14-Sep-17,"Ya, if they were open.... so disappointing that I had to settle for Hawker Chan but it should be a good alternative.... yelp didn't show that this is closed though.....hope to try it again soon but for now is 1 star..."
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",5,27-May-14,"OMG... I can't believe I found this place amongst all the food stands in Chinatown Complex!  We went to Chinatown complex looking for the Good Beer Company but since it was dinner time thought it would be great to get some food too especially because we were in a gigantic food court.  After walking around the food court for 10 mins, I found this little shop selling xiao long bao. The couple at the shop were hand making them as you order. They were selling them at 10 XLBs for 5.50 Singaporean dollars (incredible!) I ordered 10 to share with the hubby, we finish them in 2 mins and went back to get 20 more!  They were delicious and much cheaper than restaurants like Din Tai Fung...etc.  Totally recommend going there if traveling in Singapore!"
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",4,27-Oct-16,"After an hour into waiting in line for one of two Michelin star food stalls, Hong Kong Soya Sauce Chicken Rice & Noodle, we decided to pick up some soup dumplings to tie us over. The dumplings were fresh (they actually make them in front of you), juicy and the skin wrapper was delicate and thin. These were better than any that I've had at Din Tai Fung or any other soup dumpling restaurant, and it was only $6 for 10. Definitely worth checking out while you're in Chinatown."
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",5,7-Oct-12,"$5 for 10 awesome xiao long bao!  One lunch my colleagues and I descended on the stall like a horde of locusts ordering over a 100 of the xiao long bao along with wontons, pan fried dumplings and la mian. Every dish was tasty and consistent in quality.  While the xiao long bao may not be as thin skinned as ""the best"" restaurant dumplings, they are my favorite on this island especially given their incredible value for money."
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",5,19-Dec-15,I can confirm the other reviews are accurate! GREAT dumplings. Cheap. Worth a trip.
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",5,13-Jan-15,"This is my new favorite food stall at the Chinatown Smith Street Hawker Center. Excellent dumplings! Cheap! Only $4.50 for 10. The xiao long bao are great, but you HAVE to try the potstickers. They take a little longer to fry up, but definitely worth the wait. The spicy dumplings are a close second. The hawkers are really friendly and never turn anyone away when they are trying to close. (Although once the sign goes off you'll only get xiao long bao.) I've noticed that there are a lot more fellow ang moh in the queue with me lately. Probably no coincidence that so many reviews start with ""I was going to Good Beer Company and..."""
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",5,13-Aug-17,"Best Xiao Long Bao I've ever had by a good margin. More homestyle than Din Tai Fung, the dumpling skins were slightly softer and more glutinous, and the soup was very flavorful. The pan fried dumplings and Shanghai spicy noodles were also fantastic. An excellent meal for two for $14 SGD. Pair with some Tiger beer for an over the moon street food experience. Loved it, loved it, loved it!!!!"
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",4,7-Jan-14,"The xiaolong baos were better than I would have thought. The soup was sweet and delicate, and it was just pretty delicious. The boiled dumplings were pretty decent as well, with loads of chives, but not as good as the xiaolong baos. I have to try the potstickers next time! :)"
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",5,21-Mar-15,"Best XLBs in all of Singapore. Don't waste your money anywhere else, especially not Din Tan Fung. They go down perfectly with some Good Beer Company beer :) and for 5$ for 10, how could you go wrong? Still unbelievable how they haven't changed their prices in two years and how you still only wait 5 minutes for 40 XLBs!"
